,Titles,Brands,Prices,Stars,Urls,Ratings,Review_Words
237,Sony MDR-EX81LP Bud-Style Stereo Earphones (Black) (Discontinued by Manufacturer) (Renewed),Visit the Amazon Renewed Store,No Price,No Review,/Sony-MDR-EX81LP-Bud-Style-Discontinued-Manufacturer/dp/B07NBYGN8P/ref=sr_1_144?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298233&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-144,No Ratings,['No Review']
238,Panasonic In-Ear Lightweight Water-Resistant Active Stereo Headphones (Blue),Visit the Panasonic Store,No Price,No Review,/Panasonic-Lightweight-Water-Resistant-Active-Headphones/dp/B01HR6GVFM/ref=sr_1_115?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298342&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-115,No Ratings,['No Review']
239,Sony Premium Lightweight Digital Noise Canceling Stereo Headphones (Black),Visit the Sony Store,No Price,3.1 out of 5,/Sony-Lightweight-Cancelling-Headphones-Hands-free/dp/B011LC1KM2/ref=sr_1_202?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298244&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-202,10 ratings,['No Review']
240,"Monster Mobile Talk In-Ear Headphones, Frost White",Visit the Monster Store,$49.41,3.7 out of 5,/Monster-Mobile-Headphones-Frost-White/dp/B00B8KJGYC/ref=sr_1_56?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298853&refinements=p_89%3AMonster&rnid=2528832011&s=electronics&sr=1-56,8 ratings,['No Review']
241,JVC Victor In-ear Stereo Headphones for Smartphones | HA-FR31-B Black (Japanese Import),Visit the JVC Store,$22.26,3.3 out of 5,/JVC-Headphones-Smartphones-HA-FR31-B-Japanese/dp/B008H05K96/ref=sr_1_198?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298761&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-198,7 ratings,['No Review']
242,"JVC Truly Wireless Sport Headphones, Dual Ear Support with Detachable Hook, 14H Total Battery Life with Charging Case, Waterproof IP55 (Blue)",Visit the JVC Store,$79.95,No Review,/JVC-Wireless-Headphones-Detachable-Waterproof/dp/B0899GCNJB/ref=sr_1_41?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298732&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-41,No Ratings,['No Review']
243,"Audio-Technica ATH-CKR30iSBK SonicFuel In-Ear Headphones with In-Line Mic & Control, Black",Visit the Audio-Technica Store,$29.00,3.7 out of 5,/Audio-Technica-ATH-CKR30iSBK-SonicFuel-Headphones-Control/dp/B06XNWRG99/ref=sr_1_15?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-15,59 ratings,"['volume control', 'sound quality', 'headphones', 'earbuds', 'audio', 'bass', 'ear', 'range']"
244,"JBL Endurance Run, In-Ear Sport Headphone with One-Button Mic/Remote - Teal",Visit the JBL Store,$19.95,4.6 out of 5,/JBL-Sweatproof-Headphones-One-Button-Microphone/dp/B07B4FZS3Q/ref=sr_1_5?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-5,"1,644 ratings","['sound quality', 'earbuds', 'highly recommend', 'great sound', 'noise cancelling', 'good sound', 'sweat proof', 'stopped working', 'wired earbuds', 'value for money', 'second pair', 'endurance run']"
245,Audio Technica ATH-EQ300M BW Brown | Ear-Fit Headphones (Japan Import),Brand: Audio-Technica,$15.99,3.8 out of 5,/Technica-ATH-EQ300M-BW-Ear-Fit-Headphones/dp/B001DDGIM2/ref=sr_1_63?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298629&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-63,58 ratings,"['sound quality', 'headphones', 'ears', 'break', 'cord', 'sometimes']"
246,JVC Memory Foam Earbud Marshmallow Memory Foam Earbud with Mic Green (HAFX38MG),Visit the JVC Store,$19.99,4.4 out of 5,/JVC-Memory-Earbud-Marshmallow-HAFX38MG/dp/B072PPC89N/ref=sr_1_7?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-7,485 ratings,"['memory foam', 'sound quality', 'earbuds', 'noise cancelling', 'stay in my ears', 'great sound', 'noise cancellation', 'favorite earbuds', 'tiny ears', 'work great', 'work well', 'small ears', 'hurt my ears']"
247,Shure SE535-V Sound Isolating Earphones with Triple High Definition MicroDrivers (Bronze),Visit the Shure Store,No Price,4.2 out of 5,/Shure-Bronze-inches-Ounces-SE535-V/dp/B003NSBKT6/ref=sr_1_29?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298695&refinements=p_89%3AShure&rnid=2528832011&s=electronics&sr=1-29,437 ratings,"['sound quality', 'build quality', 'never heard', 'high end', 'mids and highs', 'ear canal', 'noise cancelling', 'years ago', 'foam tips', 'long time', 'worth every', 'every penny', 'much better', 'crystal clear']"
248,Panasonic clip headphone white RP-HZ47-W,Visit the Panasonic Store,$12.90,4.1 out of 5,/Panasonic-clip-headphone-white-RP-HZ47-W/dp/B000GH2QY0/ref=sr_1_78?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298338&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-78,274 ratings,"['sound quality', 'earbuds', 'headphones at work', 'good sound', 'ears', 'stay', 'wearing', 'earbuds', 'similar']"
249,Philips In-Ear Sport Headphones with Mic (SHS3205BK/27) - Black,Visit the PHILIPS Store,$24.99,3.6 out of 5,/Philips-Ear-Sport-Headphones-SHS3205BK/dp/B07775DDY1/ref=sr_1_29?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APHILIPS&rnid=2528832011&s=electronics&sr=1-29,17 ratings,['No Review']
250,JBL Reflect Mini 2 Wireless In-Ear Headphones - Black - JBLREFMINI2BAM (Renewed),Visit the Amazon Renewed Store,No Price,4.8 out of 5,/JBL-Reflect-Mini-Wireless-Headphones/dp/B07XLD58C5/ref=sr_1_89?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298820&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-89,6 ratings,['No Review']
251,"JVC Wireless Sports Ear Clip Headphones, Bluetooth Connectivity, Sweat Proof IPX2, Pivot Motion Fit - HAEC20BTB (Black)",Visit the JVC Store,$39.99,2.9 out of 5,/JVC-HAEC20BTB-Wireless-Sports-Headphones/dp/B07CX29LPZ/ref=sr_1_51?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298732&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-51,73 ratings,"['battery life', 'sound quality', 'earbuds', 'listening to music', 'waste of money', 'lasts long', 'lightweight', 'sound good', 'battery lasts', 'sports headphones', 'fit very snugly', 'long enough', 'come with different']"
252,Audio Technica ATH-EQ300M SV Silver | Ear-Fit Headphones (Japan Import),Visit the Audio-Technica Store,$17.99,4.3 out of 5,/Technica-ATH-EQ300M-SV-Ear-Fit-Headphones/dp/B001DDEJLE/ref=sr_1_19?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-19,395 ratings,"['sound quality', 'audio technica', 'pretty good', 'around your ear', 'around your neck', 'break easily', 'great sound', 'made of plastic', 'sound great', 'pair of headphones', 'keep that in mind', 'persona 3 fan']"
253,Bang & Olufsen Beoplay H7 Over-Ear Wireless Headphones - Black,Visit the Sennheiser Consumer Audio Store,$309.99,4.1 out of 5,/PLAY-Bang-olufsen3-Negro/dp/B014WAJ5XQ/ref=sr_1_34?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298513&refinements=p_89%3ASennheiser+Consumer+Audio&rnid=2528832011&s=electronics&sr=1-34,308 ratings,"['sound quality', 'battery life', 'build quality', 'touch controls', 'studio wireless', 'noise cancelling', 'bluetooth connection', 'high end', 'ear cups', 'bluetooth headphones', 'bang and olufsen', 'comfortable to wear']"
254,"JVC Bluetooth Headset, Wireless Earbuds, Bluetooth 5.0, Long Battery Life (20 Hours), Work from Home, Telework, Compatible with HD Voice - HAC300B (Black)",Visit the JVC Store,$29.95,3.8 out of 5,/JVC-Bluetooth-Headset-Wireless-Compatible/dp/B07YT8MZK4/ref=sr_1_51?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298740&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-51,47 ratings,"['battery life', 'bluetooth headset', 'price point', 'able to hear', 'really like', 'bluetooth settings', 'paired with my phone', 'around the ear', 'button', 'calls', 'voice', 'audio', 'volume', 'connected', 'connection']"
255,Sony MDR-E727 LP Neck-chain type fontopid Stereo Dynamic Earphone,Visit the Sony Store,No Price,No Review,/Sony-MDR-E727-Neck-chain-fontopid-Earphone/dp/B0014ED12A/ref=sr_1_158?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298237&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-158,No Ratings,['No Review']
256,"Sony MDREX15AP Fashion ColorEX Series in-Ear Headphones with Microphone Bundle (Violet, 3-Pack)",Visit the Sony Store,$19.99,No Review,/Sony-MDREX15AP-Fashion-Headphones-Microphone/dp/B0898QZFLK/ref=sr_1_199?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298244&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-199,No Ratings,['No Review']
257,Sony WI-SP510 Wireless in-Ear Headphones (Black) with Knox Gear Noise Isolating Memory Foam Tips and Silicone Earbuds (3 Pairs Each) Bundle (2 Items),Visit the Sony Store,$59.99,1 out of 5,/Sony-WI-SP510-Wireless-Headphones-Isolating/dp/B0892KHL5J/ref=sr_1_102?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298230&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-102,2 ratings,['No Review']
258,JBL Endurance Dive Waterproof Wireless In-Ear Sports Headphones with Built-in Mp3 Player (Yellow),Visit the JBL Store,No Price,3.3 out of 5,/JBL-Endurance-Waterproof-Wireless-Headphones/dp/B07H237DQ8/ref=sr_1_68?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298816&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-68,28 ratings,"['sound quality', 'ear', 'swimming', 'controls', 'headphones', 'pool', 'device', 'stop', 'waterproof']"
259,JBL Endurance Sprint Waterproof Wireless in-Ear Sport Headphones with Touch Controls (Black),Visit the JBL Store,No Price,3.8 out of 5,/JBL-Endurance-Waterproof-Wireless-Headphones/dp/B07CX38CQ2/ref=sr_1_67?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298816&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-67,488 ratings,"['sound quality', 'battery life', 'touch controls', 'volume control', 'around my neck', 'noise cancellation', 'right earbud', 'earbud', 'good sound', 'play pause', 'change songs', 'quality is good', 'ever owned']"
260,Shure RMCE-BT1 Bluetooth Enabled Accessory Cable with Remote + Mic,Visit the Shure Store,No Price,3 out of 5,/Shure-RMCE-BT1-Bluetooth-Enabled-Accessory/dp/B074QQB2X6/ref=sr_1_44?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298695&refinements=p_89%3AShure&rnid=2528832011&s=electronics&sr=1-44,438 ratings,"['battery life', 'sound quality', 'stopped working', 'earbuds', 'behind your head', 'battery pack', 'much better', 'bluetooth adapter', 'audio quality', 'bluetooth connection', 'voice prompts', 'in-ear monitors']"
261,Sony MDR-E818LP Fontopia Ear-Bud Headphones with Acoustic Twin Turbo Circuit (Discontinued by Manufacturer),Visit the Sony Store,No Price,3.7 out of 5,/Sony-MDR-E818LP-Headphones-Discontinued-Manufacturer/dp/B00005QBUU/ref=sr_1_104?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298230&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-104,871 ratings,"['sound quality', 'good sound', 'great sound', 'uncomfortable to wear', 'earbud', 'ear-bud headphones', 'great for the price', 'foam covers', 'second pair', 'much better', 'headphones', 'stopped working']"
262,SONY Walkman 8GB headphone-integrated NW-WS414 / B (Black),Visit the Sony Store,$129.99,3.7 out of 5,/dp/B01B44XM9G/ref=sr_1_226?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298247&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-226,34 ratings,"['device', 'walkman', 'player', 'low', 'previous', 'listen', 'message', 'model', 'button', 'multiple', 'waterproof']"
263,Shure E500PTH Sound Isolating Earphones,Visit the Shure Store,No Price,2.7 out of 5,/SHURE-e500pth-Auriculares-Aislamiento-Ac%C3%BAstico/dp/B000FTHDOW/ref=sr_1_42?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298695&refinements=p_89%3AShure&rnid=2528832011&s=electronics&sr=1-42,49 ratings,"['sound quality', 'volume control', 'ultimate ears', 'noise cancelling', 'ear canal', 'ever heard', 'different sizes', 'sound isolation', 'brand new', 'get a good', 'best earphones', 'quiet comfort', 'good seal', 'bose quiet']"
264,[Domestic Regular Goods] BackBeat 105 Bluetooth Wireless Stereo Head Flexible Neck Band corresponding BACKBEAT105,Visit the Plantronics Store,$29.99,No Review,/Domestic-BackBeat-Bluetooth-corresponding-BACKBEAT105/dp/B06X8YX39H/ref=sr_1_33?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298771&refinements=p_89%3APlantronics&rnid=2528832011&s=electronics&sr=1-33,No Ratings,['No Review']
265,Sony MDR-J11G h.ear Sports Headphones (Discontinued by Manufacturer),Visit the Sony Store,No Price,3.3 out of 5,/Sony-MDR-J11G-Headphones-Discontinued-Manufacturer/dp/B0001M2FZK/ref=sr_1_208?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298244&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-208,127 ratings,"['sound quality', 'small ears', 'sports headphones', 'stay put', 'wrap around', 'every day', 'much better', 'ear canal', 'water resistant', 'hear your music', 'stopped working', 'pretty good', 'large ears', 'decent sound']"
266,Panasonic sealed earphone high-res sound source Silver RP-HDE10-S,Visit the Panasonic Store,No Price,3.6 out of 5,/Panasonic-sealed-earphone-high-res-RP-HDE10-S/dp/B016OHEXTG/ref=sr_1_58?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298335&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-58,41 ratings,['No Review']
267,"Pioneer Hi-Res Audio in-Ear Stereo Headphone with in-Line Mic, 26 Ohms Impedance, 108 dB Sensitivity, 9.7 mm Driver, 100 mW Power, 1.2 m Cable, 8 Hz - 45 kHz, Red (SE-CH5T-R)",Visit the Pioneer Store,No Price,4 out of 5,/Pioneer-SE-CH5T-R-%E3%80%90Realizing-Resolution-Reproduction%E3%80%91%E3%80%90Japan/dp/B06XGWPMG9/ref=sr_1_17?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APIONEER&rnid=2528832011&s=electronics&sr=1-17,2 ratings,['No Review']
268,Evolve 65T True Wireless Professional UC Headset - UC Version (Retail Packaged),Visit the Jabra Store,$192.70,3.5 out of 5,/Evolve-True-Wireless-Professional-Headset/dp/B07S1X999B/ref=sr_1_12?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJabra&rnid=2528832011&s=electronics&sr=1-12,70 ratings,"['sound quality', 'battery life', 'earbuds', 'wireless headphones', 'conference calls', 'bluetooth adapter', 'noise canceling', 'charging case', 'noise cancellation', 'worth the price', 'phone calls', 'audio quality']"
269,Sony Premium Splashproof Extra Bass Sports in-Ear Noise-Canceling Headphones with 1-Button Remote and Microphone (White),Visit the Sony Store,No Price,No Review,/Sony-Splashproof-Noise-Canceling-Headphones-Microphone/dp/B06XKFX1NJ/ref=sr_1_232?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298247&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-232,No Ratings,['No Review']
270,Jabra Evolve 65E UC & Link 370,Visit the Jabra Store,$142.28,4 out of 5,/6599-629-109/dp/B07Q1HXCQP/ref=sr_1_23?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJabra&rnid=2528832011&s=electronics&sr=1-23,66 ratings,"['sound quality', 'battery life', 'noise cancellation', 'phone calls', 'noise cancelling', 'listening to music', 'carrying case', 'comfortable to wear', 'noisy environments', 'bluetooth adapter', 'charging cable', 'ear pieces']"
271,"Pioneer Active in-Ear Wireless Headphones with Integrated Clip, Red SE-CL5BT(R)",Visit the Pioneer Store,$19.99,4.1 out of 5,/Pioneer-Wireless-Headphones-Integrated-SE-CL5BT/dp/B076WTK9T8/ref=sr_1_6?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APIONEER&rnid=2528832011&s=electronics&sr=1-6,98 ratings,"['sound quality', 'battery life', 'paired easily', 'fit comfortably', 'quality is not so good', 'much better', 'work well', 'easy to use', 'headphones paired', 'wireless headphones', 'bluetooth headphones']"
272,Skullcandy Crusher Wireless Over-Ear Headphone - Gray/Tan,Visit the Skullcandy Store,$129.00,4.5 out of 5,/Skullcandy-Bluetooth-Headphone-Microphone-Adjustable/dp/B01DWH7AIM/ref=sr_1_80?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298669&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-80,"8,592 ratings","['battery life', 'sound quality', 'skullcandy', 'noise cancellation', 'headphones ever', 'bass slider', 'noise cancelling', 'highly recommend', 'pair of headphones', 'haptic bass', 'crusher wireless', 'ever owned']"
273,Sony MDR-E10LP/ORG Earbud Style Headphones (Orange) (Discontinued by Manufacturer),Visit the Sony Store,$29.95,4 out of 5,/Sony-MDR-E10LP-ORG-Discontinued-Manufacturer/dp/B001RB24VY/ref=sr_1_134?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298233&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-134,33 ratings,"['sound quality', 'headphones', 'earbuds', 'ear', 'earphones', 'earbud', 'fall', 'stay', 'affordable', 'durable']"
274,New - JVC HA-F10C Stereo Earphone - T47671,Visit the JVC Store,$12.99,No Review,/New-HA-F10C-Stereo-Earphone-T47671/dp/B007W4CCOY/ref=sr_1_102?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298747&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-102,No Ratings,['No Review']
275,Audio-Technica Balanced Armature type Inner Ear Monitor Headphones Blue ATH-CKB50 BL,Visit the Audio-Technica Store,No Price,3.2 out of 5,/Audio-Technica-Balanced-Armature-Headphones-ATH-CKB50/dp/B00OTADME8/ref=sr_1_54?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298629&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-54,5 ratings,['No Review']
276,"Sony DREX14VP/PNK Earbud Headset for iPod, iPhone and Smartphones (Pink)",Visit the Sony Store,$14.99,3.9 out of 5,/Sony-DREX14VP-PNK-Headset-Smartphones/dp/B005M7AVLE/ref=sr_1_51?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298223&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-51,160 ratings,"['sound quality', 'volume control', 'earbuds', 'play pause', 'closer to my mouth', 'turn up the volume', 'belly button', 'pretty good', 'quality is good', 'fit in my ear', 'phone calls', 'stopped working']"
277,Bang & Olufsen Beoplay E8 2.0 Truly Wireless Bluetooth Earbuds and Charging Case - Indigo Blue with Wireless Charging Pad,Visit the Bang & Olufsen Store,$344.78,No Review,/Bang-Olufsen-Wireless-Bluetooth-Charging/dp/B07QC28RPW/ref=sr_1_15?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ABang+%26+Olufsen&rnid=2528832011&s=electronics&sr=1-15,No Ratings,['No Review']
278,"Samsung Galaxy Buds+ Plus, True Wireless Earbuds w/Improved Battery and Call Quality (Wireless Charging Case Included), White – US Version & Wireless Charger Duo Pad, Fast Charge 2.0 - Black",Visit the SAMSUNG Store,No Price,No Review,/Samsung-Wireless-Improved-Charging-Included/dp/B08D9HKLT9/ref=sr_1_43?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298292&refinements=p_89%3ASAMSUNG&rnid=2528832011&s=electronics&sr=1-43,No Ratings,['No Review']
279,"Sony H.ear in Wireless Headphone, Black (MDREX750BT/B)",Visit the Sony Store,No Price,4 out of 5,/Sony-H-ear-Wireless-Headphone-MDREX750BT/dp/B01CQXGCXM/ref=sr_1_192?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298240&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-192,179 ratings,"['sound quality', 'battery life', 'around your neck', 'really nice', 'bluetooth headset', 'life is not as good', 'great sound', 'sound quality is good', 'sound great', 'earbuds', 'mdr-ex', 'wireless', 'sounds', 'hear']"
280,"Sony MDRXB80BS/B Premium, Wireless, in-Ear, Sports Headphone, Black",Visit the Sony Store,No Price,3.7 out of 5,/Sony-MDRXB80BS-Premium-Wireless-Headphone/dp/B01KOE8D9Q/ref=sr_1_111?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298230&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-111,422 ratings,"['sound quality', 'battery life', 'power button', 'extra bass', 'stopped working', 'great sound', 'stay in place', 'stay in my ears', 'arc supporters', 'outside noise', 'mids and highs', 'months ago', 'stay put']"
281,"Sony Wireless Bluetooth In Ear Headphones: Noise Cancelling Sports Workout Ear Buds for Exercise and Running - Cordless, Sweatproof Sport Earphones, Built-In Microphone, EXTRA BASS –Black WF-SP700N/B",Visit the Sony Store,$88.00,3.4 out of 5,/Sony-Wireless-Bluetooth-Headphones-Built/dp/B079GYWPJN/ref=sr_1_22?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-22,657 ratings,"['battery life', 'sound quality', 'noise cancelling', 'noise cancellation', 'charging case', 'ambient sound', 'true wireless', 'great sound', 'truly wireless', 'wireless earbuds', 'left ear', 'bose soundsport']"
282,Panasonic Noise Canceling True Wireless Earbuds (Silver) EAH-AZ70W-S【Japan Domestic Genuine Products】【Ships from Japan】,Visit the Panasonic Store,No Price,No Review,/Panasonic-Technics-Canceling-EAH-AZ70W-S%E3%80%90Japan-Products%E3%80%91%E3%80%90Ships/dp/B07227KVGT/ref=sr_1_30?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298328&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-30,No Ratings,['No Review']
283,Jabra 100-97500011-02 Sport Coach Special Edition Wireless Bluetooth Stereo Earbuds (U.S. Retail Packaging),Visit the Jabra Store,$59.89,3.1 out of 5,/Jabra-100-97500011-02-Wireless-Bluetooth-Packaging/dp/B01L74RPL4/ref=sr_1_8?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJabra&rnid=2528832011&s=electronics&sr=1-8,110 ratings,"['battery life', 'sound quality', 'stopped working', 'wireless headphones', 'earbuds', 'sport coach', 'stay in place', 'bluetooth connection', 'noise cancelling', 'worth the money', 'listen to music', 'outside world']"
284,"Monster Adidas Originals Performance Response Earbud Headphones, Purple",Visit the Monster Store,$19.99,3.4 out of 5,/Monster-Originals-Performance-Response-Headphones/dp/B012W2QUQ6/ref=sr_1_11?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AMonster&rnid=2528832011&s=electronics&sr=1-11,64 ratings,['No Review']
285,"Shure SE535 Wireless Earphones with Bluetooth 5.0, Sound Isolating, Limited Edition Red",Visit the Shure Store,No Price,4.3 out of 5,/Shure-Wireless-Earphones-Bluetooth-Isolating/dp/B07W4MLDBY/ref=sr_1_7?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AShure&rnid=2528832011&s=electronics&sr=1-7,64 ratings,"['sound quality', 'battery life', 'noise cancelling', 'ear canal', 'bass response', 'triple flange', 'noise isolation', 'earbud', 'bluetooth cable', 'frequency response', 'find them very comfortable', 'wireless earbuds']"
286,"Skullcandy Ink'd Bluetooth Wireless Earbuds with Microphone, Noise Isolating Supreme Sound, 8-Hour Rechargeable Battery, Lightweight with Flexible Collar, Black (Renewed)",Visit the Amazon Renewed Store,$16.99,4.4 out of 5,/Skullcandy-Microphone-Rechargeable-Lightweight-Refurbished/dp/B07CCB2ZZ6/ref=sr_1_23?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-23,66 ratings,['No Review']
287,Shure EAC46CLS 46-Inch Clear Detachable Earphone Cable with Silver MMCX Connection for SE846 Earphones,Visit the Shure Store,No Price,4 out of 5,/Shure-EAC46CLS-Detachable-Connection-Earphones/dp/B00HTJLCWK/ref=sr_1_17?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AShure&rnid=2528832011&s=electronics&sr=1-17,121 ratings,"['memory wire', 'original cable', 'great quality', 'new set', 'works perfectly', 'works well', 'replacement cable', 'bought a replacement', 'cables', 'length', 'inch', 'connection', 'earphones', 'earbud', 'shorter', 'cord', 'iem']"
288,Pioneer SE-CL6BT-B in-Ear Sport Headphones with Bluetooth & Inline Remote,Visit the Pioneer Store,$79.18,3.7 out of 5,/Pioneer-SE-CL6BT-B-Headphones-Bluetooth-Inline/dp/B07B1DH12W/ref=sr_1_27?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298438&refinements=p_89%3APIONEER&rnid=2528832011&s=electronics&sr=1-27,19 ratings,['No Review']
289,JVC HAFX39BTP Marshmallow Wireless in-Ear Headphones Pink/New,Visit the JVC Store,No Price,3.4 out of 5,/JVC-HAFX39BTP-Marshmallow-Wireless-Headphones/dp/B072MFDLHR/ref=sr_1_74?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298744&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-74,12 ratings,['No Review']
290,Shure SE425-CL Sound Isolating Earphones with Dual High Definition MicroDrivers,Visit the Shure Store,$259.99,4.4 out of 5,/Shure-SE425-CL-Isolating-Definition-MicroDrivers/dp/B003NSBKSC/ref=sr_1_8?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AShure&rnid=2528832011&s=electronics&sr=1-8,200 ratings,"['sound quality', 'low end', 'foam tips', 'much better', 'ear canal', 'bass response', 'sound isolation', 'earbuds', 'sound great', 'mid range', 'good seal', 'many years', 'in-ear headphones', 'around your ear']"
291,Samsung EHS64AVFWE 3.5mm EHS64 Stereo Headset with Remote and Mic - Original OEM - Non-Retail Packaging - White,Visit the SAMSUNG Store,No Price,4 out of 5,/Samsung-EHS64AVFWE-Stereo-Headset-Remote/dp/B00D8YYY0M/ref=sr_1_34?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298292&refinements=p_89%3ASAMSUNG&rnid=2528832011&s=electronics&sr=1-34,"1,083 ratings","['sound quality', 'stopped working', 'came with my phone', 'ones that came', 'last long', 'waste of money', 'earbud', 'like the ones', 'poor sound', 'volume control', 'avfwe ehs', 'ehs64avfwe', 'ear pieces', 'stereo headset']"
