,Titles,Brands,Prices,Stars,Urls,Ratings,Review_Words
744,Plantronics BackBeat GO 2 Bluetooth Wireless Stereo Earbuds - Retail Packaging - White,Visit the Plantronics Store,No Price,3.3 out of 5,/Plantronics-BackBeat-GO-Bluetooth-Wireless/dp/B00DIOALWC/ref=sr_1_5?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APlantronics&rnid=2528832011&s=electronics&sr=1-5,"1,141 ratings","['battery life', 'sound quality', 'great sound', 'charging case', 'stopped working', 'easy to use', 'bluetooth headset', 'listening to music', 'quality is good', 'ear canal', 'ear pieces', 'back of my neck', 'fit my ears']"
745,"Sony MDR-EX100AP/L In-Ear Headset for Android Smartphone, Blue",Visit the Sony Store,No Price,4.2 out of 5,/Sony-MDR-EX100AP-Headset-Android-Smartphone/dp/B00BN0N03U/ref=sr_1_46?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298213&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-46,494 ratings,"['sound quality', 'volume control', 'great sound', 'phone calls', 'price range', 'stopped working', 'listening to music', 'good sound', 'second pair', 'another pair', 'high end', 'washer and dryer', 'mic works', 'much better']"
746,Skullcandy Smokin' Buds 2 In-Ear Earbud - Spaced Out Clear,Visit the Skullcandy Store,$29.87,4.1 out of 5,/Skullcandy-Isolating-Microphone-Resistant-Oval-Shaped/dp/B00J9O3XHK/ref=sr_1_29?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-29,"1,210 ratings","['earbuds', 'sound quality', 'stopped working', 'good sound', 'sound is good', 'quality is good', 'earbuds', 'earphones', 'mic', 'bass', 'bud', 'button', 'jack', 'noise', 'red', 'volume', 'shaped', 'ears']"
747,Sony MDR-E10LP Pink Earbud Headphones (6 pack),Visit the Sony Store,No Price,No Review,/Sony-MDR-E10LP-Pink-Earbud-Headphones/dp/B0034DTJW0/ref=sr_1_187?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298240&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-187,No Ratings,['No Review']
748,"Sony MDR-EX15LP Fashion Color EX Series in-Ear Earbud Headphones (Violet, 3-Pack)",Visit the Sony Store,$26.99,No Review,/Sony-MDR-EX15LP-Fashion-Earbud-Headphones/dp/B083KK1FZC/ref=sr_1_115?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298230&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-115,No Ratings,['No Review']
749,"Audio-Technica ATH-CKS5TWBL Solid Bass Wireless in-Ear Headphones, Blue",Visit the Audio-Technica Store,$149.00,3.9 out of 5,/Audio-Technica-ATH-CKS5TWBL-Solid-Wireless-Headphones/dp/B07XQR731G/ref=sr_1_4?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-4,83 ratings,"['battery life', 'sound quality', 'audio technica', 'wireless earbuds', 'great battery', 'single charge', 'earbuds', 'great sound', 'phone call', 'buds were great', 'sound and battery', 'bass', 'ears', 'headphones']"
750,SHURE Sound Isolating Earphones SE215 Special Edition Transformer Graphics Lucent Blue SE215SPE-A,Visit the Shure Store,$129.99,4.3 out of 5,/Isolating-Earphones-transformer-graphics-SE215SPE/dp/B00A16BT4E/ref=sr_1_16?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AShure&rnid=2528832011&s=electronics&sr=1-16,939 ratings,"['sound quality', 'foam tips', 'worth the money', 'low end', 'couple months', 'bit awkward', 'sound great', 'getting used', 'much better', 'ear piece', 'bass response', 'earbuds', 'bass heavy', 'great headphones']"
751,"KOSS 187197 / KEB6iW Earbud with Enhanced Drive - White. Straight, dual entry 4-ft cord and 3.5mm plug.",Visit the Koss Store,$13.69,No Review,/187197-KEB6iW-Earbud-Enhanced-Drive/dp/B00IK12Q76/ref=sr_1_63?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298263&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-63,No Ratings,['No Review']
752,"Skullcandy Jib In-Ear Noise-Isolating Earbuds, Lightweight, Stereo Sound and Enhanced Base, Wired 3.5mm Jack Connectivity, Pink",Visit the Skullcandy Store,$3.69,4.2 out of 5,/Skullcandy-Noise-Isolating-Lightweight-Enhanced-Connectivity/dp/B004MWP7WS/ref=sr_1_53?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298666&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-53,463 ratings,"['sound quality', 'earbuds', 'long time', 'skullcandy', 'quit working', 'great headphones', 'good quality', 'sound in one ear', 'ears', 'lasted', 'loud', 'mine', 'pink', 'bud', 'cord', 'earbud', 'expensive']"
753,Audio Technica ATH-CKS55 WHITE | SOLID BASS SYSTEM Inner Ear Headphones (Japan Import),Visit the Audio-Technica Store,No Price,3.6 out of 5,/Audio-Technica-ATH-CKS55-SYSTEM-Headphones/dp/B004UTSCXY/ref=sr_1_77?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298632&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-77,7 ratings,['No Review']
754,"Sony SP600N Wireless Noise Canceling Sports In-Ear Headphones, Pink (WI-SP600N/P) (Renewed)",Visit the Amazon Renewed Store,$58.60,2.9 out of 5,/Sony-Canceling-Headphones-WI-SP600N-Refurbished/dp/B07GX31FWT/ref=sr_1_189?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298240&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-189,2 ratings,['No Review']
755,"JBL Under Armour Wireless Heart Rate Monitoring, In-Ear Sport Headphones -White",Visit the JBL Store,$98.01,1.6 out of 5,/JBL-UnderArmour-Wireless-Headphones-Monitor/dp/B06XKK9JB9/ref=sr_1_117?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298823&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-117,4 ratings,['No Review']
756,Sony XBA-C10 Balanced Armature in-Earphone - Red (Japan Import),Visit the Sony Store,$69.88,4 out of 5,/Sony-XBA-C10-Balanced-Armature-Earphone/dp/B00B2G2YH8/ref=sr_1_168?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298237&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-168,42 ratings,['No Review']
757,Shure SE215SPE-W-BT1 Wireless Sound Isolating Earphones with Bluetooth Enabled Communication Cable (Renewed),Visit the Amazon Renewed Store,$124.99,No Review,/Shure-SE215SPE-W-BT1-Isolating-Earphones-Communication/dp/B084C5DJVJ/ref=sr_1_22?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AShure&rnid=2528832011&s=electronics&sr=1-22,No Ratings,['No Review']
758,Audio-Technica ATH-CK1W Stereo Earphone (ATH-CK1W WH),Visit the Audio-Technica Store,No Price,3.4 out of 5,/Audio-Technica-ATH-CK1W-Stereo-Earphone-WH/dp/B0026NW2NW/ref=sr_1_25?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298622&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-25,26 ratings,"['sound quality', 'second pair', 'great sound', 'good sound', 'earphones', 'hear', 'wires', 'dollars', 'sounds', 'in-ear', 'block', 'break', 'ear', 'headphone', 'noise', 'replace']"
759,Koss-headphones Ke10p Pink Stereo Earbuds Slim - Contour Design Soft Rubber Body,Visit the Koss Store,$15.06,No Review,/Koss-headphones-Ke10p-Pink-Stereo-Earbuds/dp/B013PM262O/ref=sr_1_51?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298254&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-51,No Ratings,['No Review']
760,Panasonic RP-HV102 Portable Earbud Headphones with Extra Bass (Discontinued by Manufacturer),Visit the Panasonic Store,No Price,2.2 out of 5,/Panasonic-RP-HV102-Headphones-Discontinued-Manufacturer/dp/B00009V2P0/ref=sr_1_28?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298328&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-28,6 ratings,['No Review']
761,SkullCandy 2011 50/50 Earbuds (Black-Red) (Discontinued by Manufacturer),Visit the Skullcandy Store,No Price,4.2 out of 5,/SkullCandy-Earbuds-Black-Red-Discontinued-Manufacturer/dp/B004DFE432/ref=sr_1_55?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298666&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-55,68 ratings,"['earbuds', 'volume control', 'skullcandy', 'great sound', 'really well', 'sound quality', 'sound great', 'headphones are great', 'bass', 'earbuds', 'ears', 'wire', 'bud', 'cord', 'durable', 'skip', 'apple', 'broken']"
762,KOSS 189775 Headphones,Visit the Koss Store,$16.53,No Review,/Koss-189775-KOSS-Headphones/dp/B00WIYYBXI/ref=sr_1_11?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-11,No Ratings,['No Review']
763,JVC canal type earphone Gold HA-FXH20-N,Visit the JVC Store,$107.53,3.7 out of 5,/JVC-canal-type-earphone-HA-FXH20-N/dp/B00OOJDQRW/ref=sr_1_99?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298744&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-99,28 ratings,['No Review']
764,Sennheiser PMX 686i Sports Earbud Neckband Headset Apple Devices,Visit the Sennheiser Consumer Audio Store,$49.49,3.6 out of 5,/Sennheiser-PMX-686i-Neckband-Headset/dp/B00TRRTO5O/ref=sr_1_11?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASennheiser+Consumer+Audio&rnid=2528832011&s=electronics&sr=1-11,422 ratings,"['sound quality', 'ear canal', 'previous models', 'back of the head', 'stay in place', 'sennheiser pmx', 'great sound', 'sport headphones', 'around the head', 'older model', 'wrap around', 'fit comfortably']"
765,"PHILIPS Bluetooth Neckband Headphones, Wireless Earbuds IPX5 Waterproof Sport Earphones, Lightweight, Deep Bass with 14 Hour Playtime",Visit the PHILIPS Store,$69.99,No Review,/PHILIPS-Bluetooth-Headphones-Waterproof-Lightweight/dp/B08H2JMJP6/ref=sr_1_27?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298549&refinements=p_89%3APHILIPS&rnid=2528832011&s=electronics&sr=1-27,No Ratings,['No Review']
766,Sony WI-C300/W in-Ear BluetoothÂ Earbuds - Compatible with Voice Assistant - White,Visit the Sony Store,No Price,3.9 out of 5,/Sony-WI-C300-Ear-Bluetooth%C3%82-Earbuds/dp/B078VGJ3LB/ref=sr_1_133?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298233&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-133,124 ratings,['No Review']
767,"JVC Wireless Earbud Headphones, Sweat Proof, 5 Hours Long Battery Life, Secure and Comfort Fit with 3 Button Remote - HAFY8BTB (Black)",Visit the JVC Store,$19.95,3.9 out of 5,/JVC-Wireless-Headphones-Battery-Comfort/dp/B07SK57X4K/ref=sr_1_29?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298732&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-29,47 ratings,"['sound quality', 'battery life', 'sweat proof', 'work great', 'phone calls', 'price point', 'much better', 'wireless earbuds', 'earbuds', 'better than expected', 'price range', 'quality is good', 'volume', 'bass']"
768,JBL Endurance Sprint Waterproof Wireless in-Ear Sport Headphones with Touch Controls (Teal),Visit the JBL Store,No Price,3.8 out of 5,/JBL-Endurance-Waterproof-Wireless-Headphones/dp/B07CX63PXG/ref=sr_1_94?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298820&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-94,79 ratings,"['sound quality', 'waste of money', 'touch controls', 'earbud', 'love these headphones', 'great sound', 'noise', 'bose', 'sensitive', 'wireless', 'ears', 'pause', 'poor', 'running', 'sometimes', 'stay']"
769,Plantronics BackBeat PRO 2 Special Edition - Wireless Noise Canceling Headphones,Visit the Plantronics Store,$176.56,4.2 out of 5,/Plantronics-BackBeat-PRO-Special-Cancelling/dp/B01MCRVPO6/ref=sr_1_26?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298771&refinements=p_89%3APlantronics&rnid=2528832011&s=electronics&sr=1-26,377 ratings,"['battery life', 'noise cancelling', 'sound quality', 'backbeat pro', 'noise cancellation', 'noise reduction', 'ear cups', 'great sound', 'price point', 'pretty good', 'much better', 'bang for your buck', 'mute button']"
770,Shure SE535LTD+BT1 Limited Edition Wireless Sound Isolating Earphones with Bluetooth Enabled Communication Cable,Visit the Shure Store,No Price,4.4 out of 5,/Shure-SE535LTD-BT1-Isolating-Communication/dp/B07C7JB115/ref=sr_1_28?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298695&refinements=p_89%3AShure&rnid=2528832011&s=electronics&sr=1-28,69 ratings,"['sound quality', 'mid range', 'sound was great', 'bluetooth cable', 'bass', 'earbuds', 'heard', 'iphone', 'audio', 'connection', 'cost', 'device', 'iems', 'isolation', 'turned', 'wired', 'wireless', 'audiophile']"
771,Sony MDR-EX100IP/B Earbuds for iPod/iPhone/iPad - Black,Visit the Sony Store,$34.99,3.4 out of 5,/Sony-MDR-EX100IP-Earbuds-iPod-iPhone/dp/B00BN0N0K8/ref=sr_1_28?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-28,252 ratings,"['sound quality', 'headphones', 'stopped working', 'earbud', 'pause play', 'good sound', 'apple earpods', 'sound good', 'controls work', 'great sound', 'long periods', 'noise canceling', 'great value', 'years ago', 'iphone controls']"
772,Bang & Olufsen H3 2nd Generation In-Ear Earphones for iOS - Black - 1643226,Visit the Bang & Olufsen Store,$112.77,3.5 out of 5,/Bang-Olufsen-Generation-Ear-Earphones/dp/B00K8QJJJO/ref=sr_1_12?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ABang+%26+Olufsen&rnid=2528832011&s=electronics&sr=1-12,80 ratings,"['sound quality', 'headphones', 'bass', 'plug', 'ear', 'earbuds', 'listen', 'bose', 'earphones', 'range', 'sounds', 'cord', 'sometimes', 'waiting']"
773,"Panasonic RP-HJE120 ErgoFit In-Ear Headphones Stereo Earbuds (2-Pack, Blue)",Visit the Panasonic Store,$19.90,4.3 out of 5,/Panasonic-RP-HJE120-ErgoFit-Headphones-Earbuds/dp/B00HXTHFJK/ref=sr_1_8?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-8,96 ratings,"['earbuds', 'sound quality', 'good sound', 'sound for the price', 'good quality', 'much better', 'stay in my ears', 'ear canal', 'great sound', 'sound great', 'ear headphones', 'quality sound', 'headphones are great']"
774,"Koss The Plug The Plug In-Ear Headphones, Blue",Visit the Koss Store,$14.99,4.1 out of 5,/Koss-Plug-Ear-Headphones-Blue/dp/B00GC8TIJS/ref=sr_1_24?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-24,"1,801 ratings","['sound quality', 'earplugs', 'outside noise', 'ear canal', 'memory foam', 'lifetime warranty', 'much better', 'stopped working', 'ambient noise', 'noise cancelling', 'noise isolation', 'radio shack', 'sound isolation']"
775,"Skullcandy Fix in-Ear Headphones w/Mic3 Eric Koston Collab, One Size",Visit the Skullcandy Store,No Price,3.3 out of 5,/Skullcandy-Fix-Headphones-Mic3-Koston/dp/B00CTA3IRG/ref=sr_1_98?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298669&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-98,3 ratings,['No Review']
776,"Skullcandy Jib in-Ear Noise-Isolating Earbuds with Microphone and Remote for Hands-Free Calls, Lightweight, Stereo Sound and Enhanced Base, Wired 3.5mm Jack, Pink/Black",Visit the Skullcandy Store,No Price,4.2 out of 5,/Skullcandy-Noise-Isolating-Microphone-Hands-Free-Lightweight/dp/B075F81MFX/ref=sr_1_44?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298659&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-44,140 ratings,['No Review']
777,JVC HAF150W Gumy Headphone (Coconut White),Visit the JVC Store,$8.90,4 out of 5,/JVC-HAF150W-Headphone-Coconut-White/dp/B004FV67ZC/ref=sr_1_60?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298740&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-60,184 ratings,"['sound quality', 'gumy headphones', 'cord length', 'great price', 'pretty good', 'good price', 'stopped working', 'apple headphones', 'variety of colors', 'ear canal', 'cheaply made', 'pretty much']"
778,"Monster iSport Spirit, Wireless Headphones, Bluetooth 5.0 Headphone, Built-in Mic, 8-10 Hours Playtime, HD Bass Stereo Wireless Sport Earbuds, Magnetic Connection for Sports",Visit the Monster Store,$29.99,4.3 out of 5,/Monster-Headphones-Bluetooth-Headphone-Connection/dp/B086MH8YXH/ref=sr_1_5?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AMonster&rnid=2528832011&s=electronics&sr=1-5,111 ratings,"['battery life', 'sound quality', 'light weight', 'sound great', 'easy to connect', 'bluetooth headphones', 'easy to use', 'stay put', 'listening to music', 'great sound', 'quality is amazing', 'around your neck']"
779,"Sony Products - Sony - Fashion Earbud Headphones, Black - Sold As 1 Each - Less distortion. - Powerful bass and clear treble sound. - Light in-the-ear design.",Visit the Sony Store,$9.99,1.8 out of 5,/Sony-Products-Headphones-distortion-ear/dp/B004E2P136/ref=sr_1_62?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298223&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-62,3 ratings,['No Review']
780,"JLab Audio JBuds Hi-Fi Noise-Reducing Ear Buds with Universal Microphone, Guaranteed for Life - Pink",Visit the JLAB Store,$14.98,3.2 out of 5,/Audio-Noise-Reducing-Universal-Microphone-Guaranteed/dp/B00C402U16/ref=sr_1_37?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298365&refinements=p_89%3AJLAB&rnid=2528832011&s=electronics&sr=1-37,"2,033 ratings","['sound quality', 'stopped working', 'get what you pay', 'earbud', 'play and pause', 'headphones', 'listening to music', 'audio quality', 'volume control', 'poor quality', 'good sound', 'right side', 'much better']"
781,Sony Xperia 1 Mark II & Pair of Noise Cancelling Ear Buds,Visit the Sony Store,No Price,4.6 out of 5,/Sony-Xperia-Mark-Noise-Cancelling/dp/B089F93LYL/ref=sr_1_153?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298237&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-153,11 ratings,['No Review']
782,"Sennheiser RS 5000 Digital Wireless Headphone, Black",Visit the Sennheiser Consumer Audio Store,$249.95,4.2 out of 5,/Sennheiser-RS-5000-Wireless-Headphone/dp/B06XYS4YL3/ref=sr_1_26?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASennheiser+Consumer+Audio&rnid=2528832011&s=electronics&sr=1-26,111 ratings,"['hearing aids', 'sound quality', 'ear canal', 'speech intelligibility', 'ear buds', 'optical output', 'sennheiser headphones', 'wearing comfort', 'wireless headphone', 'hard of hearing', 'excellent sound', 'model for years']"
783,SONY Canal type Earphone Blue MDR-EX150 / LI,Visit the Sony Store,$95.77,4 out of 5,/SONY-Canal-Earphone-MDR-EX150-LI/dp/B00ZE3V2FU/ref=sr_1_183?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298240&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-183,26 ratings,['No Review']
784,B&O Play by Bang & Olufsen Beoplay H3 (Gold),Visit the Bang & Olufsen Store,No Price,3.7 out of 5,/PLAY-Bang-Olufsen-Beoplay-Gold/dp/B00IEEZ4A0/ref=sr_1_25?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298586&refinements=p_89%3ABang+%26+Olufsen&rnid=2528832011&s=electronics&sr=1-25,444 ratings,"['sound quality', 'bang and olufsen', 'earbuds', 'sound great', 'in-ear headphones', 'build quality', 'carrying case', 'headphones ever', 'stopped working', 'best sounding', 'ever owned', 'years ago']"
785,Panasonic RPTCM360EK in-Ear Earphones Headphones with Remote & Mic Black,Visit the Panasonic Store,$25.00,3.9 out of 5,/Panasonic-RPTCM360EK-Auriculares-ear-micr%C3%B3fono/dp/B06XG1LNL5/ref=sr_1_61?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298335&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-61,36 ratings,['No Review']
786,JVC HAEB75B Ear-Clip Headphones (Black),Visit the JVC Store,No Price,3.9 out of 5,/JVC-HAEB75B-Ear-Clip-Headphones-Black/dp/B003CQE2M6/ref=sr_1_109?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298747&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-109,"4,069 ratings",['No Review']
787,JLab Audio GO Bluetooth Wireless Headphones and Extended Battery (Black),Visit the JLAB Store,No Price,3.5 out of 5,/Bluetooth-Wireless-Headphones-Extended-Battery/dp/B00E5HXJEI/ref=sr_1_38?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298365&refinements=p_89%3AJLAB&rnid=2528832011&s=electronics&sr=1-38,752 ratings,"['sound quality', 'stopped working', 'battery life', 'ear pieces', 'power button', 'quit working', 'second pair', 'listening to music', 'much better', 'pretty good', 'fully charged', 'easy to use', 'sweat proof']"
788,"Philips SHQ1200PP/28 ActionFit Sports In-Ear Headphones, Purple",Visit the PHILIPS Store,$12.99,3.8 out of 5,/Philips-SHQ1200PP-28-ActionFit-Headphones/dp/B00DUSVYAO/ref=sr_1_28?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298549&refinements=p_89%3APHILIPS&rnid=2528832011&s=electronics&sr=1-28,"2,856 ratings","['sound quality', 'broke within', 'sound great', 'ear pieces', 'second pair', 'another pair', 'in-ear headphones', 'within a few days', 'great sound', 'long time', 'pretty good', 'earbud', 'good sound', 'worth the money']"
789,Audio-Technica ATH-CM2000Ti In-Ear Headphones,Visit the Audio-Technica Store,$400.00,5 out of 5,/Audio-Technica-ATH-CM2000TI-ATH-CM2000Ti-In-Ear-Headphones/dp/B07N3XJ79K/ref=sr_1_38?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298622&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-38,3 ratings,['No Review']
790,JVC HAFR6 Blue Gumy Plus + Mic Headphones,Visit the JVC Store,$17.55,2.3 out of 5,/JVC-HAFR6-Blue-Gumy-Headphones/dp/B009KIOJZA/ref=sr_1_78?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298744&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-78,2 ratings,['No Review']
791,JBL Everest 100 in-Ear Wireless Bluetooth Headphones - Black (Renewed),Visit the Amazon Renewed Store,$38.24,2.7 out of 5,/JBL-Everest-Wireless-Bluetooth-Headphones/dp/B07NGQVDMW/ref=sr_1_42?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298808&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-42,7 ratings,['No Review']
792,Shure E3c Sound Isolating Earphones,Visit the Shure Store,No Price,3.3 out of 5,/Shure-E3c-Sound-Isolating-Earphones/dp/B0001NNLHK/ref=sr_1_37?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298695&refinements=p_89%3AShure&rnid=2528832011&s=electronics&sr=1-37,201 ratings,"['sound quality', 'ear canal', 'bass response', 'sound isolation', 'make sure', 'noise cancelling', 'much better', 'every penny', 'yellow foam', 'worth every', 'sony mdr-ex', 'noise reduction', 'ultimate ears']"
793,"Skullcandy S2IKDZ-010 Ink'd 2.0 Earphones, Red",Visit the Skullcandy Store,No Price,4.2 out of 5,/Skullcandy-S2IKDZ-010-Inkd-2-0-Earphones/dp/B007136E1S/ref=sr_1_45?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298659&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-45,"1,239 ratings","['sound quality', 'skullcandy', 'stopped working', 'earbud', 'great sound', 'waste of money', 'much better', 'good sound', 'last long', 'headphones', 'flat cord', 'another pair', 'still work', 'second pair', 'right side']"
794,Sony Premium Active Series Lightweight Water-Resistant Extra Bass Noise-Cancelling Earbud Headphones with in-line Microphone and Remote for Apple/Android Smartphone (Orange),Visit the Sony Store,$49.95,3.2 out of 5,/Sony-Active-Water-resistant-Noise-Cancelling-Headphones/dp/B00P6SS2XI/ref=sr_1_129?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298233&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-129,13 ratings,['No Review']
795,Sony MDR-NC300D Headphones (Old Version),Visit the Sony Store,$249.95,3.1 out of 5,/Sony-MDR-NC300D-Headphones-Old-Version/dp/B00385XU5Q/ref=sr_1_159?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298237&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-159,39 ratings,"['ear buds', 'battery life', 'sound quality', 'noise reduction', 'noise cancellation', 'much better', 'noise cancelling', 'work very well', 'used bose', 'bose noise', 'headphones', 'cord', 'earbuds', 'bass']"
796,"Samsung Gear IconX (2018 Edition) Bluetooth Cord-free Fitness Earbuds, w/ On-board 4Gb MP3 Player (US Version with Warranty) - Gray - SM-R140NZAAXAR",Visit the SAMSUNG Store,No Price,3.6 out of 5,/Samsung-Bluetooth-Cord-free-Fitness-Warranty/dp/B07642QKFS/ref=sr_1_51?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298299&refinements=p_89%3ASAMSUNG&rnid=2528832011&s=electronics&sr=1-51,383 ratings,"['battery life', 'sound quality', 'ambient sound', 'wireless earbuds', 'earbud', 'charging case', 'left earbud', 'gear iconx', 'gear app', 'touch controls', 'stopped working', 'left ear', 'right earbud', 'truly wireless', 'fit in your ears']"
797,"JVC HAF150P Headphone, Gumy, Cord-Match (Discontinued by Manufacturer)",Visit the JVC Store,$16.99,4 out of 5,/JVC-HAF150P-Cord-Match-Discontinued-Manufacturer/dp/B004FV67YI/ref=sr_1_179?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298757&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-179,174 ratings,"['earbuds', 'sound quality', 'definitely recommend', 'super comfortable', 'good for the price', 'price range', 'great quality', 'different colors', 'last long', 'good sound', 'really good', 'sound great', 'good quality']"
798,Koss Plug BInaural Earphone (Plug 07) -,Visit the Koss Store,$29.51,No Review,/Koss-BInaural-Earphone-PLUG-07/dp/B00BMQ2RH0/ref=sr_1_55?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298263&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-55,No Ratings,['No Review']
