,Titles,Brands,Prices,Stars,Urls,Ratings,Review_Words
171,Sony MDR-XB50AP Extra Bass Earbud H,Visit the Sony Store,No Price,5 out of 5,/Sony-MDR-XB50AP-Extra-Bass-Earbud/dp/B00SLQRBPM/ref=sr_1_119?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298230&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-119,1 rating,['No Review']
172,Samsung-U Flex EO-BG950CLEGUS Wireless in-Ear Flexible Headphones with Microphone - Blue,Visit the SAMSUNG Store,No Price,4.3 out of 5,/Samsung-Headset-Bluetooth-4-1-Blue/dp/B071HHN5VY/ref=sr_1_64?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298299&refinements=p_89%3ASAMSUNG&rnid=2528832011&s=electronics&sr=1-64,293 ratings,"['battery life', 'sound quality', 'great sound', 'much better', 'around the neck', 'earbuds', 'good sound', 'quality of this headset', 'life is great', 'great quality', 'quality is great', 'headphones', 'bluetooth']"
173,"AKG Premium in-Ear Headphone, Black (N20 Black)",Visit the Sennheiser Consumer Audio Store,$79.91,3.8 out of 5,/AKG-Premium-Headphone-Black-N20/dp/B017MCENJM/ref=sr_1_24?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASennheiser+Consumer+Audio&rnid=2528832011&s=electronics&sr=1-24,10 ratings,['No Review']
174,Samsung Level U Wireless Headphones,Visit the SAMSUNG Store,No Price,4.2 out of 5,/Samsung-Level-U-Wireless-Headphones/dp/B01MT3NRZ3/ref=sr_1_66?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298299&refinements=p_89%3ASAMSUNG&rnid=2528832011&s=electronics&sr=1-66,35 ratings,['No Review']
175,"Sony Extra Bass Bluetooth Headphones, Best Wireless Sports Earbuds with Mic/ Microphone, IPX4 Splashproof Stereo Comfort Gym Running Workout up to 8.5 hour battery, black",Visit the Sony Store,$37.00,4.1 out of 5,/Sony-Bluetooth-Headphones-Microphone-Splashproof/dp/B01KOE179Y/ref=sr_1_26?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-26,"1,598 ratings","['sound quality', 'battery life', 'power button', 'great sound', 'stopped working', 'ear pieces', 'extra bass', 'wireless headphones', 'highly recommend', 'listening to music', 'waste your money', 'earbud']"
176,JVC HAF160 White Earphones,Visit the JVC Store,$9.56,4.2 out of 5,/JVC-HA-F160-W-EF-HAF160-White-Earphones/dp/B00EO20LXG/ref=sr_1_80?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298744&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-80,345 ratings,['No Review']
177,Skullcandy Push Ultra True Wireless In-Ear Earbud - Electric Yellow,Visit the Skullcandy Store,$98.99,3.9 out of 5,/Skullcandy-Push-Ultra-Wireless-Earbud/dp/B0857JFBS1/ref=sr_1_13?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-13,199 ratings,"['sound quality', 'battery life', 'charging case', 'skullcandy', 'phone calls', 'true wireless', 'quality is good', 'ear canal', 'ultra true', 'stay in place', 'push ultra', 'inside your ear', 'around my ear', 'ear hooks', 'earbud']"
178,"JBL ENDURANCE JUMP - Wireless Headphones, Bluetooth Sport EarphOnes with Microphone, Waterproof, up to 8 Hours Battery and Quick Charge, works with Android and Apple iOS (Black)",Visit the JBL Store,$48.99,4 out of 5,/JBL-Endurance-Waterproof-Headphones-One-Touch/dp/B07D3BG6VF/ref=sr_1_24?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-24,591 ratings,"['sound quality', 'battery life', 'earbuds', 'touch controls', 'volume control', 'great sound', 'stay in place', 'change volume', 'easy to use', 'waste your money', 'listen to music', 'headphones', 'price point']"
179,KOSS 189600 Headphones,Visit the Koss Store,$30.01,3.7 out of 5,/Koss-189600-KOSS-Headphones/dp/B00YDPEGPI/ref=sr_1_70?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298263&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-70,6 ratings,['No Review']
180,"Pioneer Hi-Res Audio in-Ear Stereo Headphone with in-Line Mic, 26 Ohms Impedance, 108 dB Sensitivity, 9.7 mm Driver, 100 mW Power, 1.2 m Cable, 8 Hz - 45 kHz, Blue (SE-CH5T-L)",Visit the Pioneer Store,No Price,4 out of 5,/Pioneer-SE-CH5T-L-%E3%80%90Realizing-Resolution-Reproduction%E3%80%91%E3%80%90Japan/dp/B06XGZWSPR/ref=sr_1_19?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APIONEER&rnid=2528832011&s=electronics&sr=1-19,41 ratings,['No Review']
181,JVC Gamer Headphone Blue (HAFX7GA),Visit the JVC Store,$14.44,5 out of 5,/JVC-Gamer-Headphone-Blue-HAFX7GA/dp/B07CN4NQLD/ref=sr_1_170?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298757&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-170,1 rating,['No Review']
182,Sennheiser CX 3.00 Black In-Ear Headphone (Discontinued by Manufacturer),Visit the Sennheiser Consumer Audio Store,$28.99,4 out of 5,/Sennheiser-CX-3-00-Discontinued-Manufacturer/dp/B00NQ1808Y/ref=sr_1_18?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASennheiser+Consumer+Audio&rnid=2528832011&s=electronics&sr=1-18,"1,076 ratings","['sound quality', 'stopped working', 'build quality', 'ear canal', 'noise cancelling', 'year warranty', 'price point', 'headphone jack', 'another pair', 'good sound', 'really like', 'left earbud', 'really good']"
183,"Sennheiser CX 350BT Bluetooth 5.0 Wireless Headphone - 10-Hour Battery Life, USB-C Fast Charging, Virtual Assistant Button, Two Device Connectivity - Black (CX 350BT Black)",Visit the Sennheiser Consumer Audio Store,$69.95,3.5 out of 5,/Sennheiser-CX-350BT-Bluetooth-Headphone/dp/B083W76T8W/ref=sr_1_15?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASennheiser+Consumer+Audio&rnid=2528832011&s=electronics&sr=1-15,35 ratings,"['sound quality', 'battery life', 'build quality', 'bottom line', 'firmware update', 'great for the price', 'quality but still', 'great sound', 'quality is good', 'bass', 'headphones', 'earphones', 'earbuds']"
184,"JVC Air Cushion Wireless Earbuds, 6.5-Hour Battery Life, Sweatproof IPX2, 3-Button Remote (Mint)",Visit the JVC Store,$29.95,No Review,/JVC-Wireless-6-5-Hour-Sweatproof-3-Button/dp/B08DKP272H/ref=sr_1_76?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298740&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-76,No Ratings,['No Review']
185,JBL TUNE 120TWS Wireless In-Ear Headphones (Black) (Renewed),Visit the Amazon Renewed Store,$55.00,4 out of 5,/JBL-T120TWS-Wireless-Headphone-Renewed/dp/B07WDCNLHL/ref=sr_1_12?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-12,594 ratings,"['battery life', 'sound quality', 'like new', 'earbuds', 'wireless earbuds', 'quality is good', 'great sound', 'sound great', 'nice overall sound', 'good quality', 'sound is good', 'bass', 'ears', 'headphones', 'noise']"
186,Plantronics Blackwire C225 Headset,Visit the Plantronics Store,No Price,4.4 out of 5,/Plantronics-205204-12-Blackwire-C225-Headset/dp/B01JLFZYNM/ref=sr_1_32?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298771&refinements=p_89%3APlantronics&rnid=2528832011&s=electronics&sr=1-32,4 ratings,['No Review']
187,Koss Plug Binaural Earphone / 186818 /,Visit the Koss Store,No Price,No Review,/KOSS-Plug-Binaural-Earphone-186818/dp/B00HR62EF4/ref=sr_1_64?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298263&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-64,No Ratings,['No Review']
188,"Koss Ear Bud Portable, Stereo",Visit the Koss Store,$8.90,No Review,/EARBUD-BLACK-KE5K-MfrPartNo-191651/dp/B00SAJ69D0/ref=sr_1_89?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298266&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-89,No Ratings,['No Review']
189,JVC Gumy Wireless Bluetooth In Ear Headphones- Blue,Visit the JVC Store,$38.97,3.8 out of 5,/JVC-Gumy-Wireless-Bluetooth-Headphones/dp/B076CW2R9V/ref=sr_1_205?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298761&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-205,7 ratings,['No Review']
190,"Koss KEB15i In-Ear Headphone, Grey",Visit the Koss Store,$14.99,3.8 out of 5,/Koss-KEB15i-In-Ear-Headphone-Grey/dp/B00JWITB8I/ref=sr_1_43?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298254&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-43,31 ratings,"['headphones', 'bass', 'ear', 'buds', 'beats', 'listening']"
191,Sony MDR-AS20J Active Style Headphones with Soft Loop Hangers - Black,Visit the Sony Store,$99.99,3.8 out of 5,/Sony-MDR-AS20J-Active-Headphones-Hangers/dp/B0015AHRFK/ref=sr_1_149?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298237&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-149,"1,142 ratings","['sound quality', 'small ears', 'highly recommend', 'stopped working', 'ear canal', 'active style', 'around the ear', 'pair of headphones', 'second pair', 'earbud', 'loop hangers', 'another pair', 'headphones']"
192,Sony Bluetooth Premium Active Sport Series Lightweight Extra Bass Noise-Cancelling Earbud Headphones for Apple iPhone/Android Smartphone (White),Visit the Sony Store,No Price,1 out of 5,/Sony-Bluetooth-Extra-Bass-Headphones/dp/B00P83H3D6/ref=sr_1_185?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298240&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-185,2 ratings,['No Review']
193,"Sennheiser Consumer Audio CX 6.00 BT Wireless in-Ear Headphones, Bluetooth 4.2 with Qualcomm Apt-X, 6-Hour Battery Life, 1.5 Hour Fast USB Charging, Multi-Connection to 2 Devices, Black",Visit the Sennheiser Consumer Audio Store,$98.99,3.9 out of 5,/Sennheiser-CX-6-00-BT-Multi-Connection/dp/B078X37JF9/ref=sr_1_23?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASennheiser+Consumer+Audio&rnid=2528832011&s=electronics&sr=1-23,318 ratings,"['sound quality', 'battery life', 'around your neck', 'low latency', 'stopped working', 'wireless headphones', 'great sound', 'memory foam', 'foam tips', 'high quality', 'listening to music', 'way better', 'pretty good']"
194,Audio-Technica Consumer ATH-DSR5BT Wireless in-Ear Headphones (Renewed),Visit the Amazon Renewed Store,No Price,No Review,/Audio-Technica-Consumer-ATH-DSR5BT-Wireless-Headphones/dp/B08CZXRXPJ/ref=sr_1_79?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298632&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-79,No Ratings,['No Review']
195,Philips ActionFit Wireless Bluetooth Sport Earhooks - Black (SHQ7800BK/27),Visit the PHILIPS Store,$13.99,3.5 out of 5,/Philips-ActionFit-Wireless-Bluetooth-Earhooks/dp/B01760FFOM/ref=sr_1_34?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298549&refinements=p_89%3APHILIPS&rnid=2528832011&s=electronics&sr=1-34,130 ratings,"['sound quality', 'battery life', 'earbuds', 'ear pieces', 'stopped working', 'wireless headphones', 'bluetooth connection', 'come with different', 'stay in my ears', 'volume is so low', 'going strong', 'ear canal']"
196,Audio-Technica Inner Ear Headphone Orange ATH-CKL220 OR,Visit the Audio-Technica Store,No Price,No Review,/Audio-Technica-Inner-Headphone-Orange-ATH-CKL220/dp/B010UKSUQA/ref=sr_1_51?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298629&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-51,No Ratings,['No Review']
197,In-ear Interchangeable Loop Headphones - Silver,Visit the Audio-Technica Store,$25.95,3 out of 5,/In-ear-Interchangeable-Loop-Headphones-Silver/dp/B002J9HD82/ref=sr_1_83?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298632&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-83,1 rating,['No Review']
198,Bang & Olufsen Beoplay E4 Advanced Active Noise Cancelling Earphones – Black - 1644526,Visit the Bang & Olufsen Store,$179.90,3.9 out of 5,/Bang-Olufsen-Advanced-Cancelling-Earphones/dp/B0719RCW4P/ref=sr_1_14?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ABang+%26+Olufsen&rnid=2528832011&s=electronics&sr=1-14,194 ratings,"['noise cancellation', 'noise cancelling', 'sound quality', 'bang olufsen', 'earbuds', 'audio quality', 'bass response', 'active noise', 'noise cancelation', 'white noise', 'foam ear', 'wired headphones', 'ambient noise']"
199,JVC HAF14P - Gumy Earbud Headphones Pink,Visit the JVC Store,$11.50,4.5 out of 5,/JVC-HAF14P-Gumy-Earbud-Headphones/dp/B00DCEOZDE/ref=sr_1_27?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-27,40 ratings,['No Review']
200,"Samsung Galaxy Buds+ Plus, True Wireless Earbuds w/improved battery and call quality, Black & Certified Fast Charge Wireless Charger Pad (2019 Edition) with Cooling Fan US version",Visit the SAMSUNG Store,No Price,4.7 out of 5,/Samsung-Wireless-Earbuds-improved-Certified/dp/B0869CM495/ref=sr_1_24?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASAMSUNG&rnid=2528832011&s=electronics&sr=1-24,"1,089 ratings","['battery life', 'sound quality', 'wireless charger', 'great sound', 'ambient sound', 'last a very long', 'works great', 'long time', 'work well', 'wireless charging', 'sound is amazing', 'galaxy buds', 'earbuds', 'noise']"
201,"Samsung Galaxy Watch Active (40mm), Black - US Version with Warranty & Galaxy Buds, Bluetooth True Wireless Earbuds (Wireless Charging Case Included), Black - US Version with Warranty",Visit the SAMSUNG Store,No Price,4.8 out of 5,/Samsung-Galaxy-Watch-Active-Black/dp/B07WK5XWGZ/ref=sr_1_56?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298299&refinements=p_89%3ASAMSUNG&rnid=2528832011&s=electronics&sr=1-56,7 ratings,['No Review']
202,JBL Reflect Contour Bluetooth Wireless Sports Headphones Black (Renewed),Visit the Amazon Renewed Store,$39.99,3.4 out of 5,/JBL-Reflect-Bluetooth-Wireless-Headphones/dp/B07KKN9HBL/ref=sr_1_91?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298820&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-91,4 ratings,['No Review']
203,in-Ear Headphones with Microphone (Blue),Visit the JVC Store,$18.29,No Review,/JVC-Ear-Headphones-HA-FR15-Ear/dp/B071LB543D/ref=sr_1_188?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298757&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-188,No Ratings,['No Review']
204,Powerbeats Pro Totally Wireless Earphones - Apple H1 Chip - Ivory with AppleCare+ Bundle,Visit the Beats Store,$228.95,4.8 out of 5,/dp/B0873ZRHQR/ref=sr_1_30?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298402&refinements=p_89%3ABeats&rnid=2528832011&s=electronics&sr=1-30,7 ratings,['No Review']
205,"Monster Isport Champion True Wireless Earbuds, Bluetooth 5.0 Auto Pairing Headphones with Charging Case, AptX Stereo Bass Sound, CVC 8.0 Noise Cancellation, IPX8 Waterproof, USB-C Quick Charge",Visit the Monster Store,$99.99,4.7 out of 5,/Monster-Bluetooth-Headphones-Cancellation-Waterproof/dp/B08BZCCVBK/ref=sr_1_33?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298846&refinements=p_89%3AMonster&rnid=2528832011&s=electronics&sr=1-33,132 ratings,"['sound quality', 'battery life', 'charging case', 'true wireless', 'noise cancellation', 'wireless earbuds', 'great sound', 'give these a try', 'highly recommend', 'noise cancelation', 'isport champion', 'well made']"
206,"JVC HAETX30P Extreme Fitness Headphones, Pink/Melon",Visit the JVC Store,$11.99,4.2 out of 5,/JVC-HAETX30P-Extreme-Fitness-Headphones/dp/B00LG9JAQO/ref=sr_1_52?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298740&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-52,38 ratings,"['sound quality', 'stay in place', 'headphones', 'earbuds', 'running', 'bass', 'ears', 'fall', 'durable', 'holds', 'rubber', 'sweat']"
207,Panasonic RPHV108 BLK Earbuds in Line Volume Control Strong,Visit the Panasonic Store,No Price,5 out of 5,/Panasonic-RPHV108-Earbuds-Control-Strong/dp/B0069JE0UW/ref=sr_1_39?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298328&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-39,2 ratings,['No Review']
208,Koss UR18 Stereo Headphone,Visit the Koss Store,$21.15,No Review,/Koss-UR18-Stereo-Headphone/dp/B0026JDIZC/ref=sr_1_73?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298266&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-73,No Ratings,['No Review']
209,JBL LIVE 100 - In-Ear Headphones with Remote - Black,Visit the JBL Store,No Price,4 out of 5,/JBL-Live-Ear-Headphones-Remote/dp/B07P5DQH2P/ref=sr_1_36?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298808&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-36,120 ratings,"['sound quality', 'great sound', 'volume control', 'fit in my ears', 'based on a wirecutter', 'frequency response', 'range response', 'high quality', 'build quality', 'quality was not good', 'good value', 'sound quality is good']"
210,B&O Play by Bang & Olufsen Premium Bang & Olufsen Beoplay Short Audio Beoplay Headphones Black (1973322),Visit the Bang & Olufsen Store,$24.00,3.4 out of 5,/Bang-Olufsen-Premium-Headphones-1973322/dp/B00UGEBAHW/ref=sr_1_22?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ABang+%26+Olufsen&rnid=2528832011&s=electronics&sr=1-22,9 ratings,['No Review']
211,Audio Technca Ath-Cks77bk Solid Bass in-Ear Headph,Visit the Audio-Technica Store,No Price,3.3 out of 5,/Audio-Technca-Ath-Cks77bk-Solid-Headph/dp/B004UTSCZW/ref=sr_1_76?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298632&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-76,24 ratings,['No Review']
212,Ink'd Plus Active Wireless In-Ear Earbud - Black,Visit the Skullcandy Store,$39.99,4.3 out of 5,/Inkd-Plus-Active-Wireless-Earbud/dp/B07XBMZJGC/ref=sr_1_15?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-15,418 ratings,"['battery life', 'sound quality', 'ink plus', 'skullcandy', 'plus active', 'ear piece', 'earbuds', 'noise cancellation', 'fit in my ear', 'low volume', 'worth the price', 'pretty good', 'amazing battery', 'good sound']"
213,"Sony WI-1000XM2 Industry Leading Noise Canceling Wireless Behind-Neck in Ear Headset/Headphones with mic for phone call with Alexa Voice Control, Black",Visit the Sony Store,$298.00,4.1 out of 5,/Sony-WI-1000XM2-Canceling-Behind-Neck-Headphones/dp/B083R2RDCN/ref=sr_1_89?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298226&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-89,67 ratings,"['noise cancellation', 'previous model', 'sound quality', 'bluetooth', 'ear', 'headphones', 'audio', 'loud', 'annoying', 'earbuds']"
214,"JBL ENDURANCE DIVE - Wireless Headphones, Bluetooth Sport EarphOnes with Microphone, Waterproof, MP3 player, up to 8 Hours Battery, Quick Charge, works with Android and Apple iOS (Teal)",Visit the JBL Store,$89.95,4.4 out of 5,/JBL-JBLENDURDIVETAM-Endurance-Headphone-One-Button/dp/B07TCKYJ9H/ref=sr_1_65?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298816&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-65,10 ratings,['No Review']
215,"Plantronics BackBeat FIT 300 Sweatproof Sport Earbuds, Wireless Headphones, Dark Blue/Blue",Visit the Plantronics Store,$19.95,3.7 out of 5,/Plantronics-BackBeat-Sweatproof-Wireless-Headphones/dp/B074VBPBK1/ref=sr_1_3?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APlantronics&rnid=2528832011&s=electronics&sr=1-3,51 ratings,"['battery life', 'sound quality', 'clip broke', 'quality is great', 'stay in my ears', 'right ear', 'earbuds', 'earbuds', 'headphones', 'running', 'hear', 'wireless', 'bluetooth', 'noise', 'cable', 'connects', 'constantly']"
216,JBL Reflect Mini 2 Wireless In-Ear Sport Headphones with Three-Button Remote and Microphone - Black (Renewed),Visit the Amazon Renewed Store,$34.60,3.8 out of 5,/JBL-Wireless-Headphones-Three-Button-Microphone/dp/B07FSXHVLN/ref=sr_1_52?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298808&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-52,50 ratings,['No Review']
217,SONY WF-SP900 Sports Wireless Headphones Black (International version),Visit the Sony Store,$249.00,3.8 out of 5,/WF-SP900-Wireless-Headphones-International-version/dp/B07HHVQPZF/ref=sr_1_231?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298247&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-231,154 ratings,['No Review']
218,JBL Everest Elite 100 NXTGen Noise-Cancelling,Visit the JBL Store,$69.95,3.4 out of 5,/JBL-Everest-Noise-Cancelling-Bluetooth-Headphones/dp/B01D0CEDUC/ref=sr_1_106?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298823&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-106,17 ratings,['No Review']
219,"Shure SE425 Right Side Earphone Piece, No Cable or Clip, Clear",Visit the Shure Store,No Price,3.6 out of 5,/Shure-SE425-Right-Earphone-Cable/dp/B00ZG9XZ7A/ref=sr_1_32?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298695&refinements=p_89%3AShure&rnid=2528832011&s=electronics&sr=1-32,3 ratings,['No Review']
220,Skullcandy Fix In Ear Headphone With 3 Button Remote - White / Chrome,Visit the Skullcandy Store,No Price,4.1 out of 5,/Skullcandy-Fix-Headphone-Button-Remote/dp/B007GN1454/ref=sr_1_98?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298673&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-98,350 ratings,"['sound quality', 'earbuds', 'skullcandy', 'stopped working', 'great sound', 'stay put', 'noise canceling', 'outside noise', 'years ago', 'new pair', 'pair lasted', 'stay in my ear', 'every time', 'headphones']"
221,"Monster 137020-00 Adidas Performance Response Earbud Headphones, Olive Green",Visit the Monster Store,$24.99,3.9 out of 5,/Monster-137020-00-Performance-Response-Headphones/dp/B0142Q7G0O/ref=sr_1_14?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AMonster&rnid=2528832011&s=electronics&sr=1-14,47 ratings,['No Review']
222,Panasonic RP-TCM115-P Canal Type in-Ear Headphones RPTCM115 Pink,Visit the Panasonic Store,No Price,4.5 out of 5,/Panasonic-RP-TCM115-P-Canal-Headphones-RPTCM115/dp/B07DFJ7YY8/ref=sr_1_112?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298342&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-112,7 ratings,['No Review']
223,Sony WF-SP800N/B Truly Wireless Sports in-Ear Noise Canceling Headphones (Black) with Sony MDR-EX15AP Fashion Color EX Series Earbuds Bundle (2 Items),Visit the Sony Store,$199.99,No Review,/Sony-WF-SP800N-Canceling-Headphones-MDR-EX15AP/dp/B089T2C83Q/ref=sr_1_100?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298230&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-100,No Ratings,['No Review']
224,"Koss KEB15i In-Ear Headphone, Red",Visit the Koss Store,No Price,3.3 out of 5,/Koss-KEB15i-In-Ear-Headphone-Red/dp/B00JJIEFJG/ref=sr_1_38?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298254&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-38,14 ratings,['No Review']
225,Sony Sports Vertical In-Ear design MDR-W10 Headphones,Visit the Sony Store,No Price,3.9 out of 5,/Sony-Sports-Vertical-MDR-W10-Headphones/dp/B014E3YQKI/ref=sr_1_234?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298247&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-234,4 ratings,['No Review']
226,SONY Canal type earphone for iPhone / iPod / iPad with remote control & microphone Mint Blue MDR-EX150IP / L,Visit the Sony Store,$61.55,4.3 out of 5,/earphone-iPhone-control-microphone-MDR-EX150IP/dp/B00ZE3V2HI/ref=sr_1_173?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298240&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-173,36 ratings,['No Review']
227,Sony WI-C400 Wireless in-Ear Headphones with up to 30 Hours Battery Life - Black,Visit the Sony Store,$49.99,3.8 out of 5,/Sony-WI-C400-Wireless-Headphones-Battery/dp/B074VGNSQ9/ref=sr_1_124?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298233&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-124,676 ratings,"['battery life', 'sound quality', 'quality is very good', 'good and battery', 'headphones', 'bluetooth', 'ear', 'audio', 'charged', 'iphone', 'terrible', 'garbage', 'neck', 'talk']"
228,Bang & Olufsen True Wireless Earphone Beoplay E8 Motion (Graphite) 1646701【Japan Domestic Genuine Products】【Ships from Japan】,Visit the Bang & Olufsen Store,No Price,No Review,/Bang-Olufsen-Wireless-1646701%E3%80%90Japan-Products%E3%80%91%E3%80%90Ships/dp/B07VHRR9C1/ref=sr_1_20?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ABang+%26+Olufsen&rnid=2528832011&s=electronics&sr=1-20,No Ratings,['No Review']
229,"Skullcandy Method Sweat Resistant Sport Earbud with In-Line Microphone and Remote, Lightweight and Secure In-Ear Fit for Running and Exercise, Cable Management Clip for Workouts, Black/Mint",Visit the Skullcandy Store,No Price,4.1 out of 5,/Skullcandy-Resistant-Microphone-Lightweight-Management/dp/B06XRJ9L1L/ref=sr_1_42?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298659&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-42,96 ratings,"['sound quality', 'good and the sound', 'headphones', 'ear', 'earbuds', 'durable', 'earbud']"
